Timestamp,MON1 CL DDM (ｵA),MON1 CL RF (dB),MON1 DS DDM (ｵA),MON1 DS RF (dB),MON1 NF DDM (ｵA),MON1 NF RF (dB),MON1 CLR DDM (ｵA),MON1 CLR RF (dB)
2022-03-11 14:35:58,1.74,0.27,1.16,0.24,-2.02,0.08,3.47,0.28
2022-03-11 14:40:58,1.74,0.27,1.16,0.24,-2.02,0.08,3.18,0.28
2022-03-11 14:45:59,2.02,0.27,1.16,0.24,-2.31,0.08,3.18,0.28
2022-03-11 14:50:59,1.74,0.28,1.16,0.25,-2.31,0.08,2.89,0.29
2022-03-11 14:56:00,2.02,0.28,0.87,0.25,-2.31,0.08,3.18,0.29
2022-03-11 15:01:00,1.74,0.28,0.87,0.25,-2.31,0.08,2.89,0.29
2022-03-11 15:06:00,1.74,0.28,0.87,0.25,-2.31,0.08,2.89,0.28
2022-03-11 15:11:01,2.02,0.28,0.87,0.25,-2.31,0.08,3.18,0.29
2022-03-11 15:16:01,1.74,0.28,0.87,0.25,-2.02,0.08,3.18,0.29
2022-03-11 15:21:01,1.74,0.28,0.87,0.25,-2.02,0.09,3.18,0.28
2022-03-11 15:26:01,1.74,0.28,1.16,0.25,-2.31,0.09,3.18,0.29
2022-03-11 15:31:01,1.74,0.28,1.16,0.25,-2.02,0.09,3.18,0.29
2022-03-11 15:36:02,1.74,0.28,0.87,0.25,-2.31,0.09,3.18,0.29
2022-03-11 15:41:02,1.74,0.28,1.16,0.25,-2.31,0.09,3.18,0.29
2022-03-11 15:46:02,1.74,0.28,0.87,0.26,-2.31,0.10,3.18,0.29
2022-03-11 15:51:02,1.74,0.28,1.16,0.26,-2.31,0.10,3.18,0.29
2022-03-11 15:56:03,1.74,0.29,1.16,0.26,-2.02,0.10,2.89,0.29
2022-03-11 16:01:03,1.74,0.29,1.16,0.26,-2.02,0.09,3.18,0.29
2022-03-11 16:06:03,2.02,0.29,0.87,0.26,-2.31,0.10,3.18,0.30
2022-03-11 16:11:04,1.74,0.29,1.16,0.26,-2.31,0.10,2.89,0.30
2022-03-11 16:16:04,1.74,0.29,1.16,0.26,-2.31,0.10,3.18,0.30
2022-03-11 16:21:04,1.74,0.29,0.87,0.26,-2.31,0.10,3.18,0.30
2022-03-11 16:26:05,1.74,0.29,1.16,0.26,-2.31,0.10,3.18,0.31
2022-03-11 16:31:06,2.02,0.29,1.16,0.27,-2.31,0.10,3.18,0.31
2022-03-11 16:36:06,2.02,0.29,1.16,0.27,-2.31,0.10,3.18,0.31
2022-03-11 16:41:07,1.74,0.30,0.87,0.27,-2.31,0.11,3.18,0.31
2022-03-11 16:46:07,2.02,0.30,1.16,0.27,-2.31,0.11,3.18,0.31
2022-03-11 16:51:08,1.74,0.31,1.16,0.28,-2.31,0.11,2.89,0.31
2022-03-11 16:56:08,2.02,0.31,1.16,0.28,-2.31,0.11,2.89,0.32
2022-03-11 17:01:08,2.02,0.31,0.87,0.28,-2.31,0.11,2.89,0.32
2022-03-11 17:06:09,2.02,0.31,0.87,0.29,-2.31,0.11,2.89,0.32
2022-03-11 17:11:09,1.74,0.31,1.16,0.29,-2.60,0.11,2.89,0.32
2022-03-11 17:16:09,2.02,0.32,0.87,0.29,-2.31,0.11,2.60,0.33
2022-03-11 17:21:10,2.02,0.32,0.87,0.29,-2.31,0.12,2.89,0.33
2022-03-11 17:26:10,1.74,0.32,0.87,0.29,-2.31,0.12,2.89,0.33
2022-03-11 17:31:10,1.74,0.32,0.87,0.29,-2.31,0.11,2.89,0.33
2022-03-11 17:36:11,2.02,0.32,0.87,0.29,-2.31,0.12,2.89,0.33
2022-03-11 17:41:11,1.74,0.32,0.87,0.29,-2.31,0.12,2.89,0.34
2022-03-11 17:46:11,1.74,0.32,1.16,0.29,-2.31,0.12,2.89,0.34
2022-03-11 17:51:12,1.74,0.32,1.16,0.29,-2.31,0.12,2.89,0.34
2022-03-11 17:56:12,1.74,0.32,0.87,0.29,-2.60,0.12,2.89,0.34
2022-03-11 18:01:12,2.02,0.32,1.16,0.30,-2.31,0.13,2.89,0.34
2022-03-11 18:06:13,1.74,0.32,0.87,0.30,-2.31,0.13,2.89,0.34
2022-03-11 18:11:13,1.74,0.33,0.87,0.30,-2.31,0.13,2.89,0.34
2022-03-11 18:16:13,1.74,0.33,0.87,0.30,-2.31,0.13,2.89,0.34
2022-03-11 18:21:14,1.74,0.33,0.87,0.30,-2.60,0.13,2.89,0.34
2022-03-11 18:26:14,1.74,0.33,1.16,0.31,-2.31,0.13,2.60,0.34
2022-03-11 18:31:14,1.74,0.33,0.87,0.31,-2.31,0.13,2.89,0.34
2022-03-11 18:36:15,1.74,0.33,1.16,0.31,-2.31,0.13,2.89,0.34
2022-03-11 18:41:15,1.74,0.33,0.87,0.31,-2.31,0.13,2.89,0.34
2022-03-11 18:46:15,2.02,0.33,1.16,0.31,-2.31,0.13,2.89,0.34
2022-03-11 18:51:15,1.74,0.34,1.16,0.31,-2.31,0.13,2.89,0.34
2022-03-11 18:56:15,2.02,0.34,0.87,0.31,-2.31,0.13,2.89,0.34
2022-03-11 19:01:16,1.74,0.34,0.87,0.31,-2.31,0.14,2.89,0.34
2022-03-11 19:06:16,1.74,0.34,0.87,0.31,-2.31,0.13,2.60,0.35
2022-03-11 19:11:17,1.74,0.34,1.16,0.31,-2.31,0.13,2.60,0.35
2022-03-11 19:16:17,1.74,0.34,1.16,0.31,-2.60,0.14,2.89,0.35
2022-03-11 19:21:18,2.02,0.34,0.87,0.31,-2.31,0.14,2.89,0.35
2022-03-11 19:26:18,2.02,0.34,0.87,0.31,-2.31,0.14,2.89,0.35
2022-03-11 19:31:18,1.74,0.34,0.87,0.31,-2.31,0.14,2.89,0.35
2022-03-11 19:36:19,2.02,0.34,0.87,0.31,-2.31,0.14,2.89,0.35
2022-03-11 19:41:19,1.74,0.34,0.87,0.31,-2.60,0.14,2.60,0.35
2022-03-11 19:46:20,1.74,0.34,1.16,0.31,-2.60,0.14,2.89,0.35
2022-03-11 19:51:20,1.74,0.34,0.87,0.31,-2.31,0.14,2.60,0.35
2022-03-11 19:56:20,1.74,0.34,0.87,0.31,-2.31,0.14,3.18,0.35
2022-03-11 20:01:21,2.02,0.34,0.87,0.31,-2.31,0.14,2.89,0.35
2022-03-11 20:06:21,2.02,0.34,0.87,0.31,-2.60,0.14,2.60,0.35
2022-03-11 20:11:22,1.74,0.34,1.16,0.32,-2.31,0.14,2.60,0.35
2022-03-11 20:16:22,1.74,0.34,1.16,0.32,-2.31,0.14,2.60,0.35
2022-03-11 20:21:22,1.74,0.34,0.87,0.32,-2.31,0.14,2.89,0.35
2022-03-11 20:26:23,2.02,0.34,0.87,0.32,-2.31,0.14,2.60,0.35
2022-03-11 20:31:23,2.02,0.34,0.87,0.32,-2.31,0.14,2.89,0.35
2022-03-11 20:36:23,2.02,0.34,0.87,0.32,-2.31,0.14,2.89,0.35
2022-03-11 20:41:24,1.74,0.34,0.87,0.32,-2.31,0.14,2.89,0.35
2022-03-11 20:46:24,1.74,0.35,1.16,0.32,-2.31,0.14,2.89,0.35
2022-03-11 20:51:24,1.74,0.34,0.87,0.32,-2.60,0.14,2.60,0.35
2022-03-11 20:56:24,1.74,0.34,1.16,0.32,-2.60,0.14,2.60,0.35
2022-03-11 21:01:25,2.02,0.34,0.87,0.32,-2.60,0.14,2.60,0.35
2022-03-11 21:06:25,2.02,0.34,0.87,0.32,-2.60,0.14,2.60,0.35
2022-03-11 21:11:25,1.74,0.34,0.87,0.31,-2.60,0.13,2.89,0.35
2022-03-11 21:16:26,1.74,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 21:21:26,2.02,0.34,0.58,0.31,-2.60,0.13,2.60,0.35
2022-03-11 21:26:26,1.74,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 21:31:26,2.02,0.34,0.87,0.31,-2.60,0.13,2.60,0.35
2022-03-11 21:36:27,2.02,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 21:41:27,1.74,0.34,0.87,0.31,-2.60,0.13,2.89,0.35
2022-03-11 21:46:27,2.02,0.34,0.87,0.31,-2.31,0.13,2.60,0.35
2022-03-11 21:51:27,2.02,0.34,0.58,0.31,-2.60,0.13,2.89,0.35
2022-03-11 21:56:28,1.74,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 22:01:28,2.02,0.34,0.87,0.31,-2.31,0.13,2.60,0.35
2022-03-11 22:06:28,2.02,0.34,0.87,0.31,-2.60,0.13,2.60,0.35
2022-03-11 22:11:28,1.74,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 22:16:28,1.74,0.34,0.87,0.31,-2.60,0.13,2.89,0.35
2022-03-11 22:21:29,1.74,0.34,1.16,0.31,-2.31,0.13,2.89,0.35
2022-03-11 22:26:29,2.02,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 22:31:30,2.02,0.34,0.58,0.31,-2.60,0.13,2.60,0.35
2022-03-11 22:36:30,1.74,0.34,1.16,0.31,-2.31,0.13,2.89,0.35
2022-03-11 22:41:30,2.02,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 22:46:30,1.74,0.34,0.87,0.31,-2.60,0.13,2.60,0.35
2022-03-11 22:51:31,2.02,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 22:56:31,1.74,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 23:01:31,1.74,0.34,1.16,0.31,-2.60,0.13,2.89,0.35
2022-03-11 23:06:32,1.74,0.34,0.58,0.31,-2.60,0.13,2.89,0.35
2022-03-11 23:11:32,1.74,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 23:16:32,1.74,0.34,0.87,0.31,-2.31,0.13,2.60,0.35
2022-03-11 23:21:32,1.74,0.34,1.16,0.31,-2.31,0.13,2.89,0.35
2022-03-11 23:26:33,1.74,0.34,0.87,0.31,-2.31,0.13,2.89,0.35
2022-03-11 23:31:33,1.74,0.34,1.16,0.31,-2.60,0.13,2.89,0.35
2022-03-11 23:36:33,1.74,0.34,1.16,0.31,-2.60,0.14,2.89,0.35
2022-03-11 23:41:33,1.74,0.34,0.87,0.31,-2.60,0.14,2.89,0.35
2022-03-11 23:46:34,1.74,0.34,0.87,0.31,-2.60,0.14,2.89,0.35
2022-03-11 23:51:34,1.74,0.34,0.87,0.31,-2.60,0.14,2.89,0.35
2022-03-11 23:56:34,1.74,0.34,0.87,0.31,-2.60,0.14,2.60,0.35
2022-03-12 00:01:35,2.02,0.34,0.87,0.31,-2.60,0.14,2.89,0.35
2022-03-12 00:06:35,1.74,0.34,0.87,0.31,-2.60,0.14,2.89,0.35
2022-03-12 00:11:36,1.74,0.34,1.16,0.31,-2.60,0.14,2.89,0.35
2022-03-12 00:16:36,1.74,0.34,0.87,0.32,-2.60,0.14,2.89,0.35
2022-03-12 00:21:36,1.74,0.34,0.87,0.32,-2.60,0.14,2.89,0.35
2022-03-12 00:26:36,1.74,0.34,0.87,0.32,-2.31,0.14,2.89,0.36
2022-03-12 00:31:37,1.74,0.34,0.87,0.32,-2.60,0.14,2.89,0.35
2022-03-12 00:36:37,1.74,0.35,0.87,0.32,-2.60,0.14,2.89,0.36
2022-03-12 00:41:37,1.74,0.35,0.87,0.32,-2.60,0.14,2.60,0.36
2022-03-12 00:46:37,1.74,0.35,0.87,0.32,-2.60,0.14,2.89,0.36
2022-03-12 00:51:37,1.74,0.35,0.87,0.32,-2.60,0.14,2.89,0.36
2022-03-12 00:56:38,1.74,0.35,0.87,0.32,-2.31,0.14,2.89,0.36
2022-03-12 01:01:38,1.74,0.35,0.87,0.32,-2.31,0.14,2.89,0.36
2022-03-12 01:06:38,2.02,0.35,0.87,0.32,-2.31,0.14,2.60,0.36
2022-03-12 01:11:38,1.74,0.35,0.87,0.32,-2.60,0.14,2.89,0.36
2022-03-12 01:16:38,1.74,0.35,0.87,0.32,-2.31,0.14,2.89,0.36
2022-03-12 01:21:39,2.02,0.35,0.87,0.32,-2.31,0.14,2.60,0.36
2022-03-12 01:26:39,1.74,0.35,0.87,0.32,-2.60,0.14,2.89,0.36
2022-03-12 01:31:40,2.02,0.35,0.87,0.32,-2.60,0.15,2.89,0.36
2022-03-12 01:36:40,1.74,0.35,0.87,0.32,-2.31,0.15,2.89,0.36
2022-03-12 01:41:41,1.74,0.35,1.16,0.33,-2.31,0.15,2.89,0.36
2022-03-12 01:46:41,1.74,0.35,1.16,0.33,-2.60,0.15,2.89,0.36
2022-03-12 01:51:42,1.74,0.35,0.87,0.33,-2.31,0.15,2.89,0.36
2022-03-12 01:56:42,1.74,0.35,1.16,0.33,-2.31,0.15,2.89,0.36
2022-03-12 02:01:42,1.74,0.36,0.87,0.33,-2.31,0.15,2.89,0.36
2022-03-12 02:06:43,1.74,0.36,0.87,0.33,-2.31,0.15,2.89,0.37
2022-03-12 02:11:43,1.74,0.36,0.87,0.33,-2.60,0.16,2.89,0.37
2022-03-12 02:16:43,1.74,0.36,0.87,0.33,-2.31,0.16,2.89,0.37
2022-03-12 02:21:43,1.74,0.36,1.16,0.34,-2.60,0.16,2.89,0.37
2022-03-12 02:26:44,1.74,0.36,0.58,0.34,-2.60,0.16,2.89,0.37
2022-03-12 02:31:44,1.74,0.36,0.87,0.34,-2.60,0.16,2.60,0.37
2022-03-12 02:36:45,1.74,0.36,0.87,0.34,-2.60,0.16,2.60,0.37
2022-03-12 02:41:45,2.02,0.36,0.87,0.34,-2.60,0.16,2.89,0.37
2022-03-12 02:46:46,2.02,0.36,1.16,0.34,-2.31,0.16,2.60,0.37
2022-03-12 02:51:46,1.74,0.36,0.87,0.34,-2.60,0.16,2.89,0.37
2022-03-12 02:56:46,1.74,0.36,0.87,0.34,-2.60,0.16,2.89,0.38
2022-03-12 03:01:46,1.74,0.36,0.87,0.34,-2.60,0.16,2.89,0.38
2022-03-12 03:06:47,1.74,0.36,0.87,0.34,-2.89,0.16,2.60,0.38
2022-03-12 03:11:47,1.74,0.36,0.87,0.34,-2.89,0.16,2.89,0.38
2022-03-12 03:16:48,1.74,0.36,0.87,0.34,-2.60,0.16,2.89,0.38
2022-03-12 03:21:48,1.74,0.36,0.87,0.34,-2.60,0.17,2.60,0.38
2022-03-12 03:26:48,2.02,0.36,0.87,0.34,-2.60,0.17,2.60,0.38
2022-03-12 03:31:48,1.74,0.36,0.87,0.34,-2.89,0.17,2.89,0.38
2022-03-12 03:36:49,1.74,0.36,0.87,0.34,-2.89,0.17,2.89,0.38
2022-03-12 03:41:49,1.74,0.36,0.87,0.34,-2.89,0.17,2.89,0.38
2022-03-12 03:46:49,2.02,0.36,0.58,0.34,-3.18,0.17,2.60,0.38
2022-03-12 03:51:50,2.02,0.36,0.87,0.34,-2.89,0.17,2.89,0.38
2022-03-12 03:56:50,1.74,0.36,0.87,0.34,-2.89,0.17,2.60,0.38
2022-03-12 04:01:50,1.74,0.36,0.87,0.34,-2.89,0.17,2.89,0.38
2022-03-12 04:06:50,1.74,0.36,0.87,0.34,-2.60,0.17,2.89,0.38
2022-03-12 04:11:50,1.74,0.36,0.87,0.34,-2.89,0.17,2.89,0.38
2022-03-12 04:16:51,1.74,0.36,0.87,0.34,-2.89,0.16,2.89,0.38
2022-03-12 04:21:51,1.74,0.37,0.87,0.34,-2.89,0.16,2.89,0.38
2022-03-12 04:26:51,1.74,0.37,0.87,0.34,-2.89,0.16,2.89,0.38
2022-03-12 04:31:51,1.74,0.37,0.87,0.34,-2.89,0.16,2.60,0.38
2022-03-12 04:36:51,1.74,0.37,0.87,0.34,-2.89,0.16,2.89,0.38
2022-03-12 04:41:51,1.74,0.37,0.87,0.34,-2.89,0.16,2.89,0.38
2022-03-12 04:46:51,1.74,0.37,0.87,0.34,-2.89,0.16,2.89,0.38
2022-03-12 04:51:52,1.74,0.37,0.87,0.34,-2.89,0.16,2.89,0.38
2022-03-12 04:56:52,1.74,0.37,1.16,0.34,-2.60,0.16,2.89,0.38
2022-03-12 05:01:52,2.02,0.37,0.87,0.34,-2.89,0.16,2.60,0.38
2022-03-12 05:06:52,1.74,0.37,0.87,0.34,-2.89,0.16,2.89,0.38
2022-03-12 05:11:53,1.74,0.37,1.16,0.34,-2.89,0.16,2.89,0.38
2022-03-12 05:16:53,2.02,0.37,0.58,0.34,-2.89,0.16,2.60,0.38
2022-03-12 05:21:53,1.74,0.37,0.58,0.34,-2.89,0.16,2.89,0.38
2022-03-12 05:26:54,1.74,0.37,0.87,0.35,-2.60,0.16,2.89,0.38
2022-03-12 05:31:54,1.74,0.37,0.87,0.35,-2.89,0.16,2.89,0.38
2022-03-12 05:36:54,1.74,0.37,0.87,0.35,-2.89,0.16,3.18,0.38
2022-03-12 05:41:55,1.74,0.37,1.16,0.35,-2.89,0.16,2.89,0.38
2022-03-12 05:46:55,1.74,0.37,0.87,0.35,-2.89,0.16,2.89,0.38
2022-03-12 05:51:56,1.74,0.37,1.16,0.35,-2.89,0.15,2.89,0.38
2022-03-12 05:56:56,1.74,0.37,0.87,0.35,-2.89,0.15,2.89,0.38
2022-03-12 06:01:56,1.74,0.37,0.87,0.35,-2.89,0.15,2.89,0.38
2022-03-12 06:06:57,1.74,0.37,0.87,0.35,-3.18,0.15,2.89,0.38
2022-03-12 06:11:57,1.74,0.37,0.87,0.35,-3.18,0.15,2.89,0.38
2022-03-12 06:16:58,1.74,0.37,1.16,0.35,-2.89,0.15,2.89,0.38
2022-03-12 06:21:58,1.74,0.37,0.87,0.35,-2.89,0.14,2.89,0.38
2022-03-12 06:26:58,1.74,0.37,1.16,0.34,-2.89,0.14,2.89,0.38
2022-03-12 06:31:58,1.45,0.37,0.87,0.34,-3.18,0.14,2.89,0.38
2022-03-12 06:36:59,1.74,0.36,0.87,0.34,-2.89,0.14,2.89,0.38
2022-03-12 06:41:59,1.74,0.36,1.16,0.34,-2.89,0.13,2.60,0.38
2022-03-12 06:47:00,1.74,0.36,0.87,0.34,-2.89,0.13,2.60,0.38
2022-03-12 06:52:01,1.74,0.36,0.87,0.34,-3.18,0.13,2.60,0.38
2022-03-12 06:57:01,1.74,0.36,0.87,0.34,-3.18,0.13,2.60,0.38
2022-03-12 07:02:01,1.74,0.36,0.58,0.34,-2.89,0.13,2.60,0.38
2022-03-12 07:07:01,2.02,0.36,0.58,0.34,-3.18,0.13,2.31,0.37
2022-03-12 07:12:02,1.74,0.36,0.87,0.34,-3.18,0.09,2.60,0.37
2022-03-12 07:17:02,1.74,0.36,1.16,0.33,-2.89,0.10,2.60,0.37
2022-03-12 07:22:03,1.74,0.36,0.58,0.33,-3.18,0.11,2.60,0.37
2022-03-12 07:27:03,1.74,0.35,0.87,0.33,-2.89,0.11,2.60,0.37
2022-03-12 07:32:04,1.74,0.35,1.16,0.33,-3.18,0.11,2.60,0.36
2022-03-12 07:37:04,1.74,0.35,1.16,0.33,-3.18,0.11,2.60,0.36
2022-03-12 07:42:05,1.74,0.35,1.16,0.32,-3.18,0.12,2.60,0.36
2022-03-12 07:47:05,1.74,0.35,0.58,0.32,-3.18,0.12,2.60,0.36
2022-03-12 07:52:05,2.02,0.35,0.87,0.32,-3.18,0.12,2.60,0.36
2022-03-12 07:57:05,1.74,0.34,0.87,0.32,-3.47,0.12,2.60,0.36
2022-03-12 08:02:05,1.74,0.34,0.87,0.31,-3.47,0.13,2.89,0.35
2022-03-12 08:07:05,1.74,0.34,0.87,0.31,-3.47,0.13,2.60,0.35
2022-03-12 08:12:05,1.74,0.33,0.87,0.30,-3.18,0.13,2.89,0.34
2022-03-12 08:17:05,1.74,0.32,1.16,0.30,-3.18,0.12,2.89,0.34
2022-03-12 08:22:05,1.74,0.32,0.87,0.29,-3.18,0.13,2.60,0.34
2022-03-12 08:27:06,1.74,0.32,0.87,0.29,-3.18,0.12,2.89,0.34
2022-03-12 08:32:06,1.74,0.32,0.87,0.29,-3.18,0.12,2.89,0.33
2022-03-12 08:37:07,1.74,0.31,0.87,0.29,-2.89,0.11,2.89,0.33
2022-03-12 08:42:07,2.02,0.31,0.87,0.28,-3.18,0.12,2.60,0.33
2022-03-12 08:47:07,1.74,0.31,0.87,0.28,-2.89,0.11,2.89,0.32
2022-03-12 08:52:07,1.74,0.31,1.16,0.28,-2.60,0.10,2.89,0.32
2022-03-12 08:57:08,1.74,0.31,0.87,0.28,-2.60,0.11,2.89,0.32
2022-03-12 09:02:08,1.74,0.31,0.87,0.28,-2.60,0.11,2.89,0.32
2022-03-12 09:07:08,1.74,0.31,0.87,0.28,-2.60,0.11,2.60,0.32
2022-03-12 09:12:08,1.74,0.31,0.87,0.28,-2.31,0.07,2.89,0.32
2022-03-12 09:17:09,1.74,0.31,0.87,0.28,-2.60,0.11,2.89,0.32
2022-03-12 09:22:09,2.02,0.30,0.58,0.28,-2.60,0.11,2.89,0.32
2022-03-12 09:27:09,2.02,0.31,0.87,0.28,-2.60,0.11,2.89,0.32
2022-03-12 09:32:09,2.02,0.31,1.16,0.28,-2.31,0.11,2.60,0.32
2022-03-12 09:37:10,2.02,0.31,1.16,0.28,-2.31,0.11,2.89,0.32
2022-03-12 09:42:10,2.02,0.30,0.87,0.27,-2.31,0.09,2.89,0.32
2022-03-12 09:47:11,2.02,0.29,1.16,0.27,-2.31,0.09,2.89,0.32
2022-03-12 09:52:11,1.74,0.30,0.87,0.27,-2.60,0.10,2.89,0.32
2022-03-12 09:57:11,2.02,0.29,1.16,0.26,-2.31,0.08,3.18,0.31
2022-03-12 10:02:11,2.02,0.29,1.16,0.26,-2.31,0.09,2.89,0.31
2022-03-12 10:07:12,1.74,0.29,0.87,0.26,-2.31,0.05,3.18,0.31
2022-03-12 10:12:12,2.02,0.29,1.16,0.26,-2.31,0.08,3.18,0.31
2022-03-12 10:17:12,1.74,0.29,1.16,0.26,-2.31,0.09,3.18,0.31
2022-03-12 10:22:13,2.02,0.29,1.16,0.26,-2.31,0.08,3.18,0.31
2022-03-12 10:27:13,2.02,0.29,1.16,0.26,-2.31,0.06,3.18,0.30
2022-03-12 10:32:13,1.74,0.28,1.16,0.25,-2.31,0.09,3.18,0.30
2022-03-12 10:37:13,2.02,0.28,0.87,0.25,-2.31,0.06,2.89,0.30
2022-03-12 10:42:14,2.02,0.28,1.16,0.25,-2.31,0.05,2.89,0.29
2022-03-12 10:47:14,2.02,0.28,0.87,0.25,-2.60,0.05,2.89,0.29
2022-03-12 10:52:14,2.02,0.28,1.16,0.25,-2.31,0.05,3.18,0.29
2022-03-12 10:57:15,2.02,0.28,1.16,0.25,-2.31,0.07,2.89,0.29
2022-03-12 11:02:16,2.02,0.28,0.87,0.25,-2.31,0.08,2.89,0.29
2022-03-12 11:07:16,1.74,0.28,1.16,0.25,-2.31,0.06,2.89,0.29
2022-03-12 11:12:16,1.74,0.28,1.16,0.25,-2.31,0.06,3.18,0.29
2022-03-12 11:17:16,1.74,0.28,0.87,0.25,-2.31,0.08,3.18,0.29
2022-03-12 11:22:16,1.74,0.27,1.16,0.25,-2.31,0.08,3.18,0.29
2022-03-12 11:27:16,1.74,0.28,1.16,0.25,-2.31,0.07,3.18,0.29
2022-03-12 11:32:16,1.74,0.28,1.16,0.25,-2.31,0.05,3.18,0.29
2022-03-12 11:37:17,2.02,0.27,1.16,0.25,-2.31,0.08,2.89,0.29
2022-03-12 11:42:17,1.74,0.28,1.16,0.25,-2.31,0.08,3.18,0.29
2022-03-12 11:47:17,1.74,0.28,1.16,0.25,-2.31,0.04,2.89,0.29
2022-03-12 11:52:18,1.74,0.28,0.87,0.25,-2.31,0.08,2.89,0.29
2022-03-12 11:57:18,1.74,0.27,1.16,0.24,-2.31,0.04,2.89,0.28
2022-03-12 12:02:18,1.74,0.27,1.16,0.25,-2.31,0.07,2.89,0.29
2022-03-12 12:07:18,2.02,0.27,1.16,0.24,-2.31,0.03,2.89,0.28
2022-03-12 12:12:18,2.02,0.27,0.87,0.24,-2.31,0.07,2.89,0.28
2022-03-12 12:17:19,1.74,0.27,1.16,0.25,-2.31,0.08,2.89,0.28
2022-03-12 12:22:19,1.74,0.28,1.16,0.25,-2.31,0.08,2.89,0.29
2022-03-12 12:27:19,2.02,0.27,1.45,0.25,-2.02,0.08,2.89,0.29
2022-03-12 12:32:20,2.02,0.27,1.16,0.24,-2.02,0.08,2.89,0.29
2022-03-12 12:37:20,1.74,0.28,1.16,0.25,-2.31,0.08,2.89,0.29
2022-03-12 12:42:20,1.74,0.28,0.87,0.25,-2.31,0.09,2.89,0.29
2022-03-12 12:47:20,1.74,0.28,0.87,0.25,-2.31,0.08,2.89,0.29
2022-03-12 12:52:21,1.74,0.28,0.87,0.25,-2.31,0.08,2.89,0.29
2022-03-12 12:57:22,1.74,0.27,1.16,0.24,-2.31,0.07,2.89,0.28
2022-03-12 13:02:22,1.74,0.26,1.16,0.24,-2.31,0.07,2.89,0.28
2022-03-12 13:07:23,1.74,0.26,1.16,0.24,-2.31,0.07,2.89,0.28
2022-03-12 13:12:23,1.74,0.26,1.16,0.24,-2.31,0.07,2.89,0.28
2022-03-12 13:17:23,1.74,0.26,1.16,0.24,-2.31,0.08,2.89,0.28
2022-03-12 13:22:23,1.74,0.27,1.16,0.24,-2.31,0.08,2.89,0.28
2022-03-12 13:27:24,1.74,0.28,0.87,0.25,-2.31,0.08,2.89,0.29
2022-03-12 13:32:24,1.74,0.28,1.16,0.25,-2.31,0.08,2.89,0.29
2022-03-12 13:37:25,1.74,0.28,0.87,0.26,-2.60,0.09,2.89,0.29
2022-03-12 13:42:25,1.74,0.29,1.16,0.26,-2.31,0.09,2.89,0.30
2022-03-12 13:47:25,1.74,0.29,0.87,0.26,-2.31,0.09,2.60,0.30
2022-03-12 13:52:26,1.74,0.29,1.16,0.26,-2.31,0.09,2.60,0.30
2022-03-12 13:57:27,1.74,0.29,0.87,0.26,-2.31,0.08,2.60,0.30
2022-03-12 14:02:27,1.74,0.27,1.16,0.25,-2.31,0.07,2.60,0.29
2022-03-12 14:07:28,2.02,0.26,1.16,0.23,-2.31,0.03,2.89,0.28
2022-03-12 14:12:28,1.74,0.26,0.87,0.23,-2.31,0.07,2.89,0.27
2022-03-12 14:17:29,1.74,0.26,1.16,0.23,-2.31,0.07,2.89,0.27
2022-03-12 14:22:29,1.74,0.26,1.16,0.23,-2.31,0.07,2.89,0.28
2022-03-12 14:27:30,1.74,0.26,0.87,0.23,-2.60,0.07,2.89,0.28
2022-03-12 14:32:30,1.74,0.26,0.87,0.24,-2.31,0.07,2.89,0.28
2022-03-12 14:37:30,1.74,0.27,0.87,0.24,-2.31,0.08,2.89,0.28
2022-03-12 14:42:31,1.74,0.27,0.87,0.24,-2.31,0.08,2.89,0.28
2022-03-12 14:47:31,1.74,0.27,0.87,0.25,-2.31,0.08,2.89,0.28
2022-03-12 14:52:31,1.74,0.28,0.87,0.25,-2.31,0.08,2.89,0.29
2022-03-12 14:57:32,1.74,0.28,1.16,0.25,-2.31,0.08,2.60,0.29
2022-03-12 15:02:32,1.74,0.28,0.87,0.26,-2.60,0.09,2.60,0.29
2022-03-12 15:07:33,1.74,0.28,1.16,0.26,-2.60,0.08,2.89,0.29
2022-03-12 15:12:34,1.74,0.29,1.16,0.26,-2.31,0.08,2.60,0.29
2022-03-12 15:17:34,1.74,0.29,1.16,0.26,-2.60,0.09,2.89,0.30
2022-03-12 15:22:35,1.74,0.29,0.87,0.26,-2.60,0.09,2.60,0.30
2022-03-12 15:27:35,1.74,0.29,0.87,0.26,-2.60,0.09,2.60,0.30
2022-03-12 15:32:35,1.74,0.29,0.87,0.26,-2.60,0.09,2.89,0.31
2022-03-12 15:37:35,1.74,0.29,1.16,0.26,-2.60,0.09,2.60,0.31
